IDViaje,Numero_tracker,Region,Comunidad,Dia,Mes,Anio,hora,Zona_pesca,Panga,Motor,Gasolina_lt,Tiempos,Responsable,Observaciones,Recurso_pesquero,Nombre_cientifico,Arte_pesca,Presentacion,Captura_kg,Precio_pesos,Carnada_tipo,Carnada_pesos,Fauna_de_Acompanamiento_Especie,Fauna_de_Acompanamiento_kg
export_2022-05-18 08-32,ILP03,bahia la paz,isla la partida,18,5,2022,1899-12-31T08:32:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-19 08-27,ILP03,bahia la paz,isla la partida,19,5,2022,1899-12-31T08:27:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-20 14-11,ILP03,bahia la paz,isla la partida,20,5,2022,1899-12-31T14:11:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-21 16-46,ILP03,bahia la paz,isla la partida,21,5,2022,1899-12-31T16:46:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-22 07-01,ILP03,bahia la paz,isla la partida,22,5,2022,1899-12-31T07:01:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-24 07-11,ILP03,bahia la paz,isla la partida,24,5,2022,1899-12-31T07:11:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-25 07-25,ILP03,bahia la paz,isla la partida,25,5,2022,1899-12-31T07:25:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-26 07-40,ILP03,bahia la paz,isla la partida,26,5,2022,1899-12-31T07:40:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-05-27 07-23,ILP03,bahia la paz,isla la partida,27,5,2022,1899-12-31T07:23:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-02 08-23,ILP03,bahia la paz,isla la partida,2,6,2022,1899-12-31T08:23:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-02 18-38,ILP03,bahia la paz,isla la partida,2,6,2022,1899-12-31T18:38:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-03 07-29,ILP03,bahia la paz,isla la partida,3,6,2022,1899-12-31T07:29:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-05 06-18,ILP03,bahia la paz,isla la partida,5,6,2022,1899-12-31T06:18:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-06 13-09,ILP03,bahia la paz,isla la partida,6,6,2022,1899-12-31T13:09:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-07 06-03,ILP03,bahia la paz,isla la partida,7,6,2022,1899-12-31T06:03:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-08 04-39,ILP03,bahia la paz,isla la partida,8,6,2022,1899-12-31T04:39:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-08 18-33,ILP03,bahia la paz,isla la partida,8,6,2022,1899-12-31T18:33:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-09 04-58,ILP03,bahia la paz,isla la partida,9,6,2022,1899-12-31T04:58:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-10 06-11,ILP03,bahia la paz,isla la partida,10,6,2022,1899-12-31T06:11:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-12 07-18,ILP03,bahia la paz,isla la partida,12,6,2022,1899-12-31T07:18:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-13 16-45,ILP03,bahia la paz,isla la partida,13,6,2022,1899-12-31T16:45:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-14 08-22,ILP03,bahia la paz,isla la partida,14,6,2022,1899-12-31T08:22:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-06-15 03-51,ILP03,bahia la paz,isla la partida,15,6,2022,1899-12-31T03:51:00Z,NA,7 leguas,90,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
export_2022-03-11 06-59,ILP04,bahia la paz,isla la partida,11,3,2022,1899-12-31T06:59:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,122,50,sardina,NA,NA,NA
export_2022-03-11 06-59,ILP04,bahia la paz,isla la partida,11,3,2022,1899-12-31T06:59:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,2,95,sardina,NA,NA,NA
export_2022-03-11 06-59,ILP04,bahia la paz,isla la partida,11,3,2022,1899-12-31T06:59:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,13,80,sardina,NA,NA,NA
export_2022-03-11 06-59,ILP04,bahia la paz,isla la partida,11,3,2022,1899-12-31T06:59:00Z,NA,picaro,90,NA,4,NA,NA,cochito,Balistes polylepis,piola y anzuelo,desviscerado,3,23,sardina,NA,NA,NA
export_2022-03-13 06-22,ILP04,bahia la paz,isla la partida,13,3,2022,1899-12-31T06:22:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,147,50,sardina,NA,NA,NA
export_2022-03-14 06-25,ILP04,bahia la paz,isla la partida,14,3,2022,1899-12-31T06:25:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,113,50,sardina,NA,NA,NA
export_2022-03-15 06-23,ILP04,bahia la paz,isla la partida,15,3,2022,1899-12-31T06:23:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,88,50,sardina,NA,NA,NA
export_2022-03-16 06-14,ILP04,bahia la paz,isla la partida,16,3,2022,1899-12-31T06:14:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,62,50,sardina,NA,NA,NA
export_2022-03-18 06-47,ILP04,bahia la paz,isla la partida,18,3,2022,1899-12-31T06:47:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,177,50,sardina,NA,NA,NA
export_2022-03-19 06-05,ILP04,bahia la paz,isla la partida,19,3,2022,1899-12-31T06:05:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,86,50,sardina,NA,NA,NA
export_2022-03-20 06-43,ILP04,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:43:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,4,95,sardina,NA,NA,NA
export_2022-03-20 06-43,ILP04,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:43:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,9,80,sardina,NA,NA,NA
export_2022-03-20 06-43,ILP04,bahia la paz,isla la partida,20,3,2022,1899-12-31T06:43:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,61,50,sardina,NA,NA,NA
export_2022-03-21 06-22,ILP04,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:22:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,18,95,sardina,NA,NA,NA
export_2022-03-21 06-22,ILP04,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:22:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,44,80,sardina,NA,NA,NA
export_2022-03-21 06-22,ILP04,bahia la paz,isla la partida,21,3,2022,1899-12-31T06:22:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,66,50,sardina,NA,NA,NA
export_2022-03-25 06-20,ILP04,bahia la paz,isla la partida,25,3,2022,1899-12-31T06:20:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,44,50,sardina,NA,NA,NA
export_2022-03-25 06-20,ILP04,bahia la paz,isla la partida,25,3,2022,1899-12-31T06:20:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,29,80,sardina,NA,NA,NA
export_2022-03-26 06-02,ILP04,bahia la paz,isla la partida,26,3,2022,1899-12-31T06:02:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,39,50,sardina,NA,NA,NA
export_2022-03-26 06-02,ILP04,bahia la paz,isla la partida,26,3,2022,1899-12-31T06:02:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,33,80,sardina,NA,NA,NA
export_2022-03-26 06-02,ILP04,bahia la paz,isla la partida,26,3,2022,1899-12-31T06:02:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,10,95,sardina,NA,NA,NA
export_2022-04-01 06-34,ILP04,bahia la paz,isla la partida,1,4,2022,1899-12-31T06:34:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,77,50,sardina,NA,NA,NA
export_2022-04-01 06-34,ILP04,bahia la paz,isla la partida,1,4,2022,1899-12-31T06:34:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,39,80,sardina,NA,NA,NA
export_2022-04-01 06-34,ILP04,bahia la paz,isla la partida,1,4,2022,1899-12-31T06:34:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,21,95,sardina,NA,NA,NA
export_2022-04-02 06-18,ILP04,bahia la paz,isla la partida,2,4,2022,1899-12-31T06:18:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,30,80,sardina,NA,NA,NA
export_2022-04-02 06-18,ILP04,bahia la paz,isla la partida,2,4,2022,1899-12-31T06:18:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,36,95,sardina,NA,NA,NA
export_2022-04-02 06-18,ILP04,bahia la paz,isla la partida,2,4,2022,1899-12-31T06:18:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,22,50,sardina,NA,NA,NA
export_2022-04-03 07-24,ILP04,bahia la paz,isla la partida,3,4,2022,1899-12-31T07:24:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,57,80,sardina,NA,NA,NA
export_2022-04-03 07-24,ILP04,bahia la paz,isla la partida,3,4,2022,1899-12-31T07:24:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,20,95,sardina,NA,NA,NA
export_2022-04-03 07-24,ILP04,bahia la paz,isla la partida,3,4,2022,1899-12-31T07:24:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,100,50,sardina,NA,NA,NA
export_2022-04-05 08-00,ILP04,bahia la paz,isla la partida,5,4,2022,1899-12-31T08:00:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,19,80,sardina,NA,NA,NA
export_2022-04-05 08-00,ILP04,bahia la paz,isla la partida,5,4,2022,1899-12-31T08:00:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,7,95,sardina,NA,NA,NA
export_2022-04-06 08-42,ILP04,bahia la paz,isla la partida,6,4,2022,1899-12-31T08:42:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,97,50,sardina,NA,NA,NA
export_2022-04-06 08-42,ILP04,bahia la paz,isla la partida,6,4,2022,1899-12-31T08:42:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,23,80,sardina,NA,NA,NA
export_2022-04-06 08-42,ILP04,bahia la paz,isla la partida,6,4,2022,1899-12-31T08:42:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,37,95,sardina,NA,NA,NA
export_2022-04-08 07-58,ILP04,bahia la paz,isla la partida,8,4,2022,1899-12-31T07:58:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,18,95,sardina,NA,NA,NA
export_2022-04-08 07-58,ILP04,bahia la paz,isla la partida,8,4,2022,1899-12-31T07:58:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,29,80,sardina,NA,NA,NA
export_2022-04-20 08-50,ILP04,bahia la paz,isla la partida,20,4,2022,1899-12-31T08:50:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,28,95,sardina,NA,NA,NA
export_2022-04-20 08-50,ILP04,bahia la paz,isla la partida,20,4,2022,1899-12-31T08:50:00Z,NA,picaro,90,NA,4,NA,NA,clavellino,Lutjanus argentiventris,piola y anzuelo,desviscerado,17,80,sardina,NA,NA,NA
export_2022-04-23 06-26,ILP04,bahia la paz,isla la partida,23,4,2022,1899-12-31T06:26:00Z,NA,picaro,90,NA,4,NA,NA,estacuda,Hyporthodus niphobles,piola y anzuelo,desviscerado,70,100,sardina,NA,NA,NA
export_2022-04-24 06-23,ILP04,bahia la paz,isla la partida,24,4,2022,1899-12-31T06:23:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,13,95,sardina,NA,NA,NA
export_2022-04-24 06-23,ILP04,bahia la paz,isla la partida,24,4,2022,1899-12-31T06:23:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,39,50,sardina,NA,NA,NA
export_2022-04-25 06-18,ILP04,bahia la paz,isla la partida,25,4,2022,1899-12-31T06:18:00Z,NA,picaro,90,NA,4,NA,NA,cabrilla sardinera,Mycteroperca rosacea,piola y anzuelo,desviscerado,30,95,sardina,NA,NA,NA
export_2022-04-25 06-18,ILP04,bahia la paz,isla la partida,25,4,2022,1899-12-31T06:18:00Z,NA,picaro,90,NA,4,NA,NA,jurel,Seriola lalandi,piola y anzuelo,desviscerado,44,50,sardina,NA,NA,NA
